0,Date,Product_ID,Demand,Inventory
11476,01-11-2013,P2,117,1996
11477,02-11-2013,P2,139,1862
11478,03-11-2013,P2,144,1698
11479,04-11-2013,P2,117,1510
11480,05-11-2013,P2,93,1439
11481,06-11-2013,P2,166,1368
11482,07-11-2013,P2,166,1217
11483,08-11-2013,P2,102,1109
11484,09-11-2013,P2,179,982
11485,10-11-2013,P2,149,759
11486,11-11-2013,P2,82,705
11487,12-11-2013,P2,137,647
11488,13-11-2013,P2,151,522
11489,14-11-2013,P2,192,412
11490,15-11-2013,P2,183,241
11491,16-11-2013,P2,84,76
11492,17-11-2013,P2,169,18
11493,18-11-2013,P2,143,0
11494,19-11-2013,P2,119,0
11495,20-11-2013,P2,88,0
11496,21-11-2013,P2,186,0
11497,22-11-2013,P2,166,0
11498,23-11-2013,P2,170,0
11499,24-11-2013,P2,102,0
11500,25-11-2013,P2,197,0
11501,26-11-2013,P2,91,0
11502,27-11-2013,P2,164,0
11503,28-11-2013,P2,146,0
11504,29-11-2013,P2,207,0
11505,30-11-2013,P2,185,5500
11506,01-12-2013,P2,83,5315
11507,02-12-2013,P2,182,5366
11508,03-12-2013,P2,188,5126
11509,04-12-2013,P2,188,4948
11510,05-12-2013,P2,100,4857
11511,06-12-2013,P2,159,4747
11512,07-12-2013,P2,177,4618
11513,08-12-2013,P2,108,4505
11514,09-12-2013,P2,209,4521
11515,10-12-2013,P2,150,4284
11516,11-12-2013,P2,169,4175
11517,12-12-2013,P2,175,4030
11518,13-12-2013,P2,147,3889
11519,14-12-2013,P2,115,3719
11520,15-12-2013,P2,117,3616
11521,16-12-2013,P2,122,3494
11522,17-12-2013,P2,120,3422
11523,18-12-2013,P2,87,3234
11524,19-12-2013,P2,196,3071
11525,20-12-2013,P2,85,2837
11526,21-12-2013,P2,86,2805
11527,22-12-2013,P2,98,2697
11528,23-12-2013,P2,187,2577
11529,24-12-2013,P2,154,2432
11530,25-12-2013,P2,206,2396
11531,26-12-2013,P2,201,2292
11532,27-12-2013,P2,132,2204
11533,28-12-2013,P2,88,2190
11534,29-12-2013,P2,161,2099
11535,30-12-2013,P2,171,1970
11536,31-12-2013,P2,167,1808
11537,01-01-2014,P2,128,1670
11538,02-01-2014,P2,103,1526
11539,03-01-2014,P2,120,1453
11540,04-01-2014,P2,173,1341
11541,05-01-2014,P2,93,1210
11542,06-01-2014,P2,89,1182
11543,07-01-2014,P2,113,995
11544,08-01-2014,P2,183,825
11545,09-01-2014,P2,147,671
11546,10-01-2014,P2,82,582
11547,11-01-2014,P2,131,577
11548,12-01-2014,P2,167,432
11549,13-01-2014,P2,189,266
11550,14-01-2014,P2,132,70
11551,15-01-2014,P2,165,0
11552,16-01-2014,P2,197,0
11553,17-01-2014,P2,92,0
11554,18-01-2014,P2,189,0
11555,19-01-2014,P2,151,0
11556,20-01-2014,P2,91,0
11557,21-01-2014,P2,121,0
11558,22-01-2014,P2,206,0
11559,23-01-2014,P2,129,0
11560,24-01-2014,P2,162,5500
11561,25-01-2014,P2,133,5338
11562,26-01-2014,P2,131,5316
11563,27-01-2014,P2,187,5177
11564,28-01-2014,P2,130,4949
11565,29-01-2014,P2,183,4915
11566,30-01-2014,P2,157,4664
11567,31-01-2014,P2,175,4620
11568,01-02-2014,P2,96,4507
11569,02-02-2014,P2,190,4533
11570,03-02-2014,P2,135,4303
11571,04-02-2014,P2,102,4190
11572,05-02-2014,P2,112,4097
11573,06-02-2014,P2,131,3952
11574,07-02-2014,P2,104,3735
11575,08-02-2014,P2,94,3627
11576,09-02-2014,P2,168,3517
11577,10-02-2014,P2,94,3376
11578,11-02-2014,P2,197,3260
11579,12-02-2014,P2,117,2961
11580,13-02-2014,P2,84,2916
11581,14-02-2014,P2,183,2806
11582,15-02-2014,P2,100,2600
11583,16-02-2014,P2,164,2575
11584,17-02-2014,P2,107,2455
11585,18-02-2014,P2,136,2443
11586,19-02-2014,P2,209,2362
11587,20-02-2014,P2,200,2196
11588,21-02-2014,P2,129,2122
11589,22-02-2014,P2,207,2058
11590,23-02-2014,P2,132,1924
11591,24-02-2014,P2,108,1847
11592,25-02-2014,P2,103,1729
11593,26-02-2014,P2,188,1551
11594,27-02-2014,P2,203,1368
11595,28-02-2014,P2,188,1258
11596,01-03-2014,P2,152,1195
11597,02-03-2014,P2,163,1123
11598,03-03-2014,P2,122,921
11599,04-03-2014,P2,118,816
11600,05-03-2014,P2,133,736
11601,06-03-2014,P2,180,596
11602,07-03-2014,P2,156,479
11603,08-03-2014,P2,196,407
11604,09-03-2014,P2,211,237
11605,10-03-2014,P2,195,48
11606,11-03-2014,P2,127,0
11607,12-03-2014,P2,163,0
11608,13-03-2014,P2,165,0
11609,14-03-2014,P2,192,0
11610,15-03-2014,P2,187,0
11611,16-03-2014,P2,204,0
11612,17-03-2014,P2,119,0
11613,18-03-2014,P2,171,0
11614,19-03-2014,P2,204,0
11615,20-03-2014,P2,86,5500
11616,21-03-2014,P2,159,5414
11617,22-03-2014,P2,145,5290
11618,23-03-2014,P2,168,5163
11619,24-03-2014,P2,199,4968
11620,25-03-2014,P2,87,4846
11621,26-03-2014,P2,141,4760
11622,27-03-2014,P2,123,4636
11623,28-03-2014,P2,172,4559
11624,29-03-2014,P2,180,4457
11625,30-03-2014,P2,80,4313
11626,31-03-2014,P2,124,4245
11627,01-04-2014,P2,192,4075
11628,02-04-2014,P2,185,3872
11629,03-04-2014,P2,132,3681
11630,04-04-2014,P2,204,3599
11631,05-04-2014,P2,219,3407
11632,06-04-2014,P2,187,3325
11633,07-04-2014,P2,81,3167
11634,08-04-2014,P2,209,3077
11635,09-04-2014,P2,82,2824
11636,10-04-2014,P2,192,2808
11637,11-04-2014,P2,221,2591
11638,12-04-2014,P2,196,2454
11639,13-04-2014,P2,103,2423
11640,14-04-2014,P2,131,2447
11641,15-04-2014,P2,194,2367
11642,16-04-2014,P2,127,2211
11643,17-04-2014,P2,223,2195
11644,18-04-2014,P2,159,1964
11645,19-04-2014,P2,88,1972
11646,20-04-2014,P2,133,1891
11647,21-04-2014,P2,80,1704
11648,22-04-2014,P2,130,1574
11649,23-04-2014,P2,85,1426
11650,24-04-2014,P2,187,1376
11651,25-04-2014,P2,208,1196
11652,26-04-2014,P2,126,1067
11653,27-04-2014,P2,216,958
11654,28-04-2014,P2,91,722
11655,29-04-2014,P2,182,763
11656,30-04-2014,P2,182,547
11657,01-05-2014,P2,122,477
11658,02-05-2014,P2,89,441
11659,03-05-2014,P2,105,344
11660,04-05-2014,P2,104,154
11661,05-05-2014,P2,131,0
11662,06-05-2014,P2,90,0
11663,07-05-2014,P2,205,0
11664,08-05-2014,P2,197,0
11665,09-05-2014,P2,180,5500
11666,10-05-2014,P2,125,5320
11667,11-05-2014,P2,227,5324
11668,12-05-2014,P2,194,5081
11669,13-05-2014,P2,205,4942
11670,14-05-2014,P2,132,4840
11671,15-05-2014,P2,185,4715
11672,16-05-2014,P2,200,4592
11673,17-05-2014,P2,138,4482
11674,18-05-2014,P2,181,4491
11675,19-05-2014,P2,88,4312
11676,20-05-2014,P2,153,4237
11677,21-05-2014,P2,161,4046
11678,22-05-2014,P2,164,3903
11679,23-05-2014,P2,179,3702
11680,24-05-2014,P2,147,3552
11681,25-05-2014,P2,195,3464
11682,26-05-2014,P2,81,3349
11683,27-05-2014,P2,88,3273
11684,28-05-2014,P2,151,3070
11685,29-05-2014,P2,180,2882
11686,30-05-2014,P2,119,2710
11687,31-05-2014,P2,123,2664
11688,01-06-2014,P2,116,2552
11689,02-06-2014,P2,142,2503
11690,03-06-2014,P2,102,2408
11691,04-06-2014,P2,132,2396
11692,05-06-2014,P2,200,2273
11693,06-06-2014,P2,201,2122
11694,07-06-2014,P2,171,1986
11695,08-06-2014,P2,167,1960
11696,09-06-2014,P2,214,1812
11697,10-06-2014,P2,108,1623
11698,11-06-2014,P2,153,1546
11699,12-06-2014,P2,86,1403
11700,13-06-2014,P2,196,1375
11701,14-06-2014,P2,147,1187
11702,15-06-2014,P2,93,1128
11703,16-06-2014,P2,220,991
11704,17-06-2014,P2,195,718
11705,18-06-2014,P2,156,659
11706,19-06-2014,P2,208,573
11707,20-06-2014,P2,164,451
11708,21-06-2014,P2,120,399
11709,22-06-2014,P2,114,313
11710,23-06-2014,P2,100,145
11711,24-06-2014,P2,145,2
11712,25-06-2014,P2,147,0
11713,26-06-2014,P2,130,0
11714,27-06-2014,P2,93,0
11715,28-06-2014,P2,150,0
11716,29-06-2014,P2,81,5500
11717,30-06-2014,P2,181,5419
11718,01-07-2014,P2,201,5268
11719,02-07-2014,P2,101,5107
11720,03-07-2014,P2,155,5035
11721,04-07-2014,P2,218,4890
11722,05-07-2014,P2,228,4629
11723,06-07-2014,P2,85,4549
11724,07-07-2014,P2,188,4597
11725,08-07-2014,P2,148,4441
11726,09-07-2014,P2,178,4345
11727,10-07-2014,P2,127,4147
11728,11-07-2014,P2,204,4072
11729,12-07-2014,P2,230,3860
11730,13-07-2014,P2,106,3636
11731,14-07-2014,P2,225,3625
11732,15-07-2014,P2,139,3386
11733,16-07-2014,P2,80,3405
11734,17-07-2014,P2,103,3274
11735,18-07-2014,P2,228,3055
11736,19-07-2014,P2,146,2805
11737,20-07-2014,P2,222,2744
11738,21-07-2014,P2,180,2561
11739,22-07-2014,P2,127,2495
11740,23-07-2014,P2,179,2492
11741,24-07-2014,P2,107,2371
11742,25-07-2014,P2,131,2391
11743,26-07-2014,P2,83,2274
11744,27-07-2014,P2,85,2239
11745,28-07-2014,P2,221,2102
11746,29-07-2014,P2,205,1910
11747,30-07-2014,P2,197,1774
11748,31-07-2014,P2,144,1640
11749,01-08-2014,P2,93,1510
11750,02-08-2014,P2,81,1463
11751,03-08-2014,P2,99,1380
11752,04-08-2014,P2,164,1284
11753,05-08-2014,P2,139,1111
11754,06-08-2014,P2,187,945
11755,07-08-2014,P2,229,751
11756,08-08-2014,P2,112,625
11757,09-08-2014,P2,230,617
11758,10-08-2014,P2,138,429
11759,11-08-2014,P2,226,425
11760,12-08-2014,P2,183,207
11761,13-08-2014,P2,90,76
11762,14-08-2014,P2,218,12
11763,15-08-2014,P2,83,0
11764,16-08-2014,P2,165,0
11765,17-08-2014,P2,166,0
11766,18-08-2014,P2,213,0
11767,19-08-2014,P2,170,0
11768,20-08-2014,P2,87,0
11769,21-08-2014,P2,154,0
11770,22-08-2014,P2,96,0
11771,23-08-2014,P2,148,0
11772,24-08-2014,P2,180,0
11773,25-08-2014,P2,216,0
11774,26-08-2014,P2,183,0
11775,27-08-2014,P2,219,0
11776,28-08-2014,P2,98,0
11777,29-08-2014,P2,149,0
11778,30-08-2014,P2,199,5500
11779,31-08-2014,P2,170,5301
11780,01-09-2014,P2,119,5279
11781,02-09-2014,P2,218,5189
11782,03-09-2014,P2,172,4918
11783,04-09-2014,P2,130,4873
11784,05-09-2014,P2,170,4717
11785,06-09-2014,P2,113,4607
11786,07-09-2014,P2,175,4569
11787,08-09-2014,P2,124,4454
11788,09-09-2014,P2,125,4369
11789,10-09-2014,P2,130,4200
11790,11-09-2014,P2,112,4069
11791,12-09-2014,P2,88,3952
11792,13-09-2014,P2,214,3778
11793,14-09-2014,P2,82,3517
11794,15-09-2014,P2,157,3529
11795,16-09-2014,P2,216,3387
11796,17-09-2014,P2,207,3138
11797,18-09-2014,P2,222,2951
11798,19-09-2014,P2,91,2811
11799,20-09-2014,P2,141,2799
11800,21-09-2014,P2,125,2642
11801,22-09-2014,P2,221,2550
11802,23-09-2014,P2,186,2398
11803,24-09-2014,P2,186,2364
11804,25-09-2014,P2,164,2312
11805,26-09-2014,P2,123,2241
11806,27-09-2014,P2,207,2199
11807,28-09-2014,P2,184,1980
11808,29-09-2014,P2,113,1947
11809,30-09-2014,P2,193,1866
11810,01-10-2014,P2,229,1644
11811,02-10-2014,P2,189,1425
11812,03-10-2014,P2,187,1367
11813,04-10-2014,P2,203,1274
11814,05-10-2014,P2,198,1180
11815,06-10-2014,P2,93,1077
11816,07-10-2014,P2,172,991
11817,08-10-2014,P2,222,766
11818,09-10-2014,P2,208,632
11819,10-10-2014,P2,193,521
11820,11-10-2014,P2,155,466
11821,12-10-2014,P2,215,408
11822,13-10-2014,P2,145,218
11823,14-10-2014,P2,103,114
11824,15-10-2014,P2,199,0
11825,16-10-2014,P2,227,0
11826,17-10-2014,P2,84,0
11827,18-10-2014,P2,155,0
11828,19-10-2014,P2,83,0
11829,20-10-2014,P2,114,0
11830,21-10-2014,P2,207,0
11831,22-10-2014,P2,198,0
11832,23-10-2014,P2,169,0
11833,24-10-2014,P2,102,0
11834,25-10-2014,P2,100,0
11835,26-10-2014,P2,145,0
11836,27-10-2014,P2,205,0
11837,28-10-2014,P2,184,5500
11838,29-10-2014,P2,145,5316
11839,30-10-2014,P2,145,5304
11840,31-10-2014,P2,87,5163
11841,01-11-2014,P2,154,5049
11842,02-11-2014,P2,211,4891
11843,03-11-2014,P2,214,4636
11844,04-11-2014,P2,160,4563
11845,05-11-2014,P2,225,4522
11846,06-11-2014,P2,89,4404
11847,07-11-2014,P2,203,4404
11848,08-11-2014,P2,97,4122
11849,09-11-2014,P2,211,4102
11850,10-11-2014,P2,151,3853
11851,11-11-2014,P2,185,3715
11852,12-11-2014,P2,126,3546
11853,13-11-2014,P2,220,3485
11854,14-11-2014,P2,217,3324
11855,15-11-2014,P2,107,3137
11856,16-11-2014,P2,173,3051
11857,17-11-2014,P2,182,2860
11858,18-11-2014,P2,149,2708
11859,19-11-2014,P2,179,2634
11860,20-11-2014,P2,107,2496
11861,21-11-2014,P2,203,2512
11862,22-11-2014,P2,195,2347
11863,23-11-2014,P2,180,2303
11864,24-11-2014,P2,84,2225
11865,25-11-2014,P2,181,2238
11866,26-11-2014,P2,167,2006
11867,27-11-2014,P2,163,1964
11868,28-11-2014,P2,171,1816
11869,29-11-2014,P2,192,1666
11870,30-11-2014,P2,113,1462
11871,01-12-2014,P2,136,1443
11872,02-12-2014,P2,138,1325
11873,03-12-2014,P2,147,1245
11874,04-12-2014,P2,216,1128
11875,05-12-2014,P2,131,868
11876,06-12-2014,P2,208,807
11877,07-12-2014,P2,223,646
11878,08-12-2014,P2,131,506
11879,09-12-2014,P2,171,528
11880,10-12-2014,P2,166,392
11881,11-12-2014,P2,83,267
11882,12-12-2014,P2,207,176
11883,13-12-2014,P2,192,0
11884,14-12-2014,P2,202,0
11885,15-12-2014,P2,230,0
11886,16-12-2014,P2,185,0
11887,17-12-2014,P2,113,0
11888,18-12-2014,P2,224,0
11889,19-12-2014,P2,159,0
11890,20-12-2014,P2,161,0
11891,21-12-2014,P2,94,0
11892,22-12-2014,P2,220,5500
11893,23-12-2014,P2,121,5280
11894,24-12-2014,P2,153,5328
11895,25-12-2014,P2,203,5155
11896,26-12-2014,P2,166,4933
11897,27-12-2014,P2,104,4879
11898,28-12-2014,P2,93,4743
11899,29-12-2014,P2,102,4684
11900,30-12-2014,P2,137,4580
11901,31-12-2014,P2,100,4492
11902,01-01-2015,P3,63,5500
11903,02-01-2015,P3,73,5437
11904,03-01-2015,P3,82,5376
11905,04-01-2015,P3,86,5226
11906,05-01-2015,P3,68,5050
11907,06-01-2015,P3,67,4977
11908,07-01-2015,P3,77,4780
11909,08-01-2015,P3,56,4700
11910,09-01-2015,P3,84,4626
11911,10-01-2015,P3,97,4545
11912,11-01-2015,P3,81,4396
11913,12-01-2015,P3,82,4244
11914,13-01-2015,P3,51,4117
11915,14-01-2015,P3,65,4013
11916,15-01-2015,P3,87,3801
11917,16-01-2015,P3,79,3644
11918,17-01-2015,P3,58,3532
11919,18-01-2015,P3,84,3486
11920,19-01-2015,P3,71,3270
11921,20-01-2015,P3,98,3087
11922,21-01-2015,P3,82,2935
11923,22-01-2015,P3,84,2808
11924,23-01-2015,P3,65,2699
11925,24-01-2015,P3,51,2610
11926,25-01-2015,P3,71,2568
11927,26-01-2015,P3,78,2479
11928,27-01-2015,P3,50,2420
11929,28-01-2015,P3,79,2355
11930,29-01-2015,P3,64,2243
11931,30-01-2015,P3,78,2123
11932,31-01-2015,P3,68,2053
11933,01-02-2015,P3,73,1911
11934,02-02-2015,P3,81,1764
11935,03-02-2015,P3,92,1573
11936,04-02-2015,P3,78,1464
11937,05-02-2015,P3,96,1383
11938,06-02-2015,P3,78,1287
11939,07-02-2015,P3,95,1197
11940,08-02-2015,P3,72,989
11941,09-02-2015,P3,54,866
11942,10-02-2015,P3,100,800
11943,11-02-2015,P3,69,629
11944,12-02-2015,P3,87,590
11945,13-02-2015,P3,60,476
11946,14-02-2015,P3,94,373
11947,15-02-2015,P3,53,165
11948,16-02-2015,P3,52,49
11949,17-02-2015,P3,52,0
11950,18-02-2015,P3,100,0
11951,19-02-2015,P3,77,0
11952,20-02-2015,P3,60,0
11953,21-02-2015,P3,54,0
11954,22-02-2015,P3,85,0
11955,23-02-2015,P3,100,0
11956,24-02-2015,P3,55,0
11957,25-02-2015,P3,97,0
11958,26-02-2015,P3,53,0
11959,27-02-2015,P3,89,0
11960,28-02-2015,P3,95,0
11961,01-03-2015,P3,79,0
11962,02-03-2015,P3,89,0
11963,03-03-2015,P3,77,0
11964,04-03-2015,P3,88,5500
11965,05-03-2015,P3,80,5412
11966,06-03-2015,P3,85,5369
11967,07-03-2015,P3,71,5223
11968,08-03-2015,P3,67,5065
11969,09-03-2015,P3,71,4978
11970,10-03-2015,P3,57,4776
11971,11-03-2015,P3,83,4720
11972,12-03-2015,P3,80,4599
11973,13-03-2015,P3,100,4549
11974,14-03-2015,P3,82,4393
11975,15-03-2015,P3,61,4243
11976,16-03-2015,P3,65,4138
11977,17-03-2015,P3,69,3999
11978,18-03-2015,P3,64,3797
11979,19-03-2015,P3,66,3667
11980,20-03-2015,P3,55,3545
11981,21-03-2015,P3,98,3489
11982,22-03-2015,P3,99,3256
11983,23-03-2015,P3,81,3059
11984,24-03-2015,P3,67,2952
11985,25-03-2015,P3,78,2823
11986,26-03-2015,P3,99,2705
11987,27-03-2015,P3,65,2576
11988,28-03-2015,P3,62,2554
11989,29-03-2015,P3,71,2488
11990,30-03-2015,P3,54,2427
11991,31-03-2015,P3,70,2351
11992,01-04-2015,P3,96,2252
11993,02-04-2015,P3,94,2091
11994,03-04-2015,P3,94,2037
11995,04-04-2015,P3,80,1885
11996,05-04-2015,P3,55,1757
11997,06-04-2015,P3,73,1599
11998,07-04-2015,P3,76,1483
11999,08-04-2015,P3,86,1385
12000,09-04-2015,P3,98,1297
12001,10-04-2015,P3,54,1177
12002,11-04-2015,P3,56,1030
12003,12-04-2015,P3,82,882
12004,13-04-2015,P3,56,772
12005,14-04-2015,P3,65,673
12006,15-04-2015,P3,79,594
12007,16-04-2015,P3,52,484
12008,17-04-2015,P3,65,381
12009,18-04-2015,P3,64,194
12010,19-04-2015,P3,92,38
12011,20-04-2015,P3,56,0
12012,21-04-2015,P3,64,0
12013,22-04-2015,P3,56,0
12014,23-04-2015,P3,79,0
12015,24-04-2015,P3,96,0
12016,25-04-2015,P3,88,0
12017,26-04-2015,P3,54,0
12018,27-04-2015,P3,62,0
12019,28-04-2015,P3,57,0
12020,29-04-2015,P3,82,0
12021,30-04-2015,P3,55,0
12022,01-05-2015,P3,64,0
12023,02-05-2015,P3,76,5500
12024,03-05-2015,P3,69,5424
12025,04-05-2015,P3,83,5380
12026,05-05-2015,P3,90,5225
12027,06-05-2015,P3,91,5046
12028,07-05-2015,P3,50,4954
12029,08-05-2015,P3,80,4797
12030,09-05-2015,P3,91,4697
12031,10-05-2015,P3,92,4591
12032,11-05-2015,P3,95,4537
12033,12-05-2015,P3,85,4398
12034,13-05-2015,P3,88,4240
12035,14-05-2015,P3,74,4111
12036,15-05-2015,P3,99,3990
12037,16-05-2015,P3,62,3767
12038,17-05-2015,P3,71,3669
12039,18-05-2015,P3,67,3540
12040,19-05-2015,P3,51,3477
12041,20-05-2015,P3,71,3303
12042,21-05-2015,P3,76,3087
12043,22-05-2015,P3,54,2957
12044,23-05-2015,P3,94,2836
12045,24-05-2015,P3,60,2689
12046,25-05-2015,P3,79,2615
12047,26-05-2015,P3,69,2540
12048,27-05-2015,P3,93,2481
12049,28-05-2015,P3,69,2405
12050,29-05-2015,P3,77,2336
12051,30-05-2015,P3,66,2245
12052,31-05-2015,P3,78,2121
12053,01-06-2015,P3,87,2053
12054,02-06-2015,P3,99,1892
12055,03-06-2015,P3,94,1738
12056,04-06-2015,P3,68,1560
12057,05-06-2015,P3,75,1488
12058,06-06-2015,P3,69,1386
12059,07-06-2015,P3,89,1314
12060,08-06-2015,P3,66,1186
12061,09-06-2015,P3,78,1018
12062,10-06-2015,P3,80,860
12063,11-06-2015,P3,69,774
12064,12-06-2015,P3,84,660
12065,13-06-2015,P3,95,575
12066,14-06-2015,P3,80,468
12067,15-06-2015,P3,62,353
12068,16-06-2015,P3,57,197
12069,17-06-2015,P3,74,45
12070,18-06-2015,P3,80,0
12071,19-06-2015,P3,81,0
12072,20-06-2015,P3,65,0
12073,21-06-2015,P3,100,0
12074,22-06-2015,P3,74,0
12075,23-06-2015,P3,65,0
12076,24-06-2015,P3,65,0
12077,25-06-2015,P3,65,0
12078,26-06-2015,P3,78,5500
12079,27-06-2015,P3,75,5422
12080,28-06-2015,P3,77,5374
12081,29-06-2015,P3,57,5231
12082,30-06-2015,P3,77,5079
12083,01-07-2015,P3,81,4968
12084,02-07-2015,P3,82,4766
12085,03-07-2015,P3,70,4695
12086,04-07-2015,P3,65,4612
12087,05-07-2015,P3,89,4564
12088,06-07-2015,P3,79,4404
12089,07-07-2015,P3,90,4246
12090,08-07-2015,P3,87,4109
12091,09-07-2015,P3,73,3977
12092,10-07-2015,P3,73,3793
12093,11-07-2015,P3,68,3658
12094,12-07-2015,P3,88,3543
12095,13-07-2015,P3,65,3456
12096,14-07-2015,P3,100,3289
12097,15-07-2015,P3,97,3058
12098,16-07-2015,P3,82,2936
12099,17-07-2015,P3,90,2808
12100,18-07-2015,P3,86,2693
12101,19-07-2015,P3,79,2589
12102,20-07-2015,P3,81,2540
12103,21-07-2015,P3,87,2469
12104,22-07-2015,P3,60,2411
12105,23-07-2015,P3,95,2345
12106,24-07-2015,P3,55,2227
12107,25-07-2015,P3,63,2132
12108,26-07-2015,P3,74,2068
12109,27-07-2015,P3,87,1905
12110,28-07-2015,P3,50,1750
12111,29-07-2015,P3,69,1604
12112,30-07-2015,P3,78,1487
12113,31-07-2015,P3,57,1383
12114,01-08-2015,P3,59,1326
12115,02-08-2015,P3,82,1216
12116,03-08-2015,P3,51,1002
12117,04-08-2015,P3,61,887
12118,05-08-2015,P3,73,793
12119,06-08-2015,P3,81,656
12120,07-08-2015,P3,85,578
12121,08-08-2015,P3,82,478
12122,09-08-2015,P3,79,351
12123,10-08-2015,P3,82,180
12124,11-08-2015,P3,90,20
12125,12-08-2015,P3,88,0
12126,13-08-2015,P3,81,0
12127,14-08-2015,P3,98,0
12128,15-08-2015,P3,65,0
12129,16-08-2015,P3,63,0
12130,17-08-2015,P3,52,0
12131,18-08-2015,P3,100,0
12132,19-08-2015,P3,86,0
12133,20-08-2015,P3,64,5500
12134,21-08-2015,P3,84,5436
12135,22-08-2015,P3,95,5365
12136,23-08-2015,P3,99,5213
12137,24-08-2015,P3,78,5037
12138,25-08-2015,P3,83,4967
12139,26-08-2015,P3,94,4764
12140,27-08-2015,P3,88,4683
12141,28-08-2015,P3,61,4594
12142,29-08-2015,P3,75,4568
12143,30-08-2015,P3,60,4418
12144,31-08-2015,P3,90,4265
12145,01-09-2015,P3,72,4109
12146,02-09-2015,P3,61,3992
12147,03-09-2015,P3,63,3805
12148,04-09-2015,P3,95,3668
12149,05-09-2015,P3,83,3516
12150,06-09-2015,P3,75,3461
12151,07-09-2015,P3,62,3279
12152,08-09-2015,P3,61,3096
12153,09-09-2015,P3,92,2972
12154,10-09-2015,P3,79,2798
12155,11-09-2015,P3,75,2704
12156,12-09-2015,P3,71,2600
12157,13-09-2015,P3,99,2548
12158,14-09-2015,P3,66,2451
12159,15-09-2015,P3,58,2432
12160,16-09-2015,P3,51,2347
12161,17-09-2015,P3,68,2271
12162,18-09-2015,P3,98,2119
12163,19-09-2015,P3,50,2033
12164,20-09-2015,P3,63,1929
12165,21-09-2015,P3,97,1774
12166,22-09-2015,P3,78,1557
12167,23-09-2015,P3,96,1478
12168,24-09-2015,P3,53,1365
12169,25-09-2015,P3,82,1330
12170,26-09-2015,P3,62,1193
12171,27-09-2015,P3,76,1022
12172,28-09-2015,P3,78,862
12173,29-09-2015,P3,59,776
12174,30-09-2015,P3,70,670
12175,01-10-2015,P3,62,589
12176,02-10-2015,P3,95,501
12177,03-10-2015,P3,99,338
12178,04-10-2015,P3,70,160
12179,05-10-2015,P3,50,32
12180,06-10-2015,P3,66,0
12181,07-10-2015,P3,62,0
12182,08-10-2015,P3,86,0
12183,09-10-2015,P3,59,5500
12184,10-10-2015,P3,90,5441
12185,11-10-2015,P3,60,5359
12186,12-10-2015,P3,91,5248
12187,13-10-2015,P3,65,5045
12188,14-10-2015,P3,73,4980
12189,15-10-2015,P3,64,4774
12190,16-10-2015,P3,67,4713
12191,17-10-2015,P3,74,4615
12192,18-10-2015,P3,73,4555
12193,19-10-2015,P3,83,4420
12194,20-10-2015,P3,82,4242
12195,21-10-2015,P3,59,4117
12196,22-10-2015,P3,54,4005
12197,23-10-2015,P3,86,3812
12198,24-10-2015,P3,96,3645
12199,25-10-2015,P3,61,3515
12200,26-10-2015,P3,58,3483
12201,27-10-2015,P3,59,3296
12202,28-10-2015,P3,79,3099
12203,29-10-2015,P3,80,2954
12204,30-10-2015,P3,91,2810
12205,31-10-2015,P3,75,2692
12206,01-11-2015,P3,58,2600
12207,02-11-2015,P3,58,2561
12208,03-11-2015,P3,77,2492
12209,04-11-2015,P3,78,2421
12210,05-11-2015,P3,67,2327
12211,06-11-2015,P3,68,2255
12212,07-11-2015,P3,98,2119
12213,08-11-2015,P3,85,2033
12214,09-11-2015,P3,51,1894
12215,10-11-2015,P3,85,1786
12216,11-11-2015,P3,75,1569
12217,12-11-2015,P3,93,1481
12218,13-11-2015,P3,52,1368
12219,14-11-2015,P3,90,1331
12220,15-11-2015,P3,83,1185
12221,16-11-2015,P3,54,1001
12222,17-11-2015,P3,76,884
12223,18-11-2015,P3,80,778
12224,19-11-2015,P3,100,649
12225,20-11-2015,P3,80,559
12226,21-11-2015,P3,64,483
12227,22-11-2015,P3,65,369
12228,23-11-2015,P3,80,194
12229,24-11-2015,P3,94,22
12230,25-11-2015,P3,56,0
12231,26-11-2015,P3,95,0
12232,27-11-2015,P3,63,0
12233,28-11-2015,P3,63,0
12234,29-11-2015,P3,79,5500
12235,30-11-2015,P3,86,5421
12236,01-12-2015,P3,83,5363
12237,02-12-2015,P3,61,5225
12238,03-12-2015,P3,84,5075
12239,04-12-2015,P3,66,4961
12240,05-12-2015,P3,100,4781
12241,06-12-2015,P3,91,4677
12242,07-12-2015,P3,55,4591
12243,08-12-2015,P3,76,4574
12244,09-12-2015,P3,68,4417
12245,10-12-2015,P3,73,4257
12246,11-12-2015,P3,76,4126
12247,12-12-2015,P3,98,3988
12248,13-12-2015,P3,76,3768
12249,14-12-2015,P3,68,3655
12250,15-12-2015,P3,64,3543
12251,16-12-2015,P3,88,3480
12252,17-12-2015,P3,74,3266
12253,18-12-2015,P3,70,3084
12254,19-12-2015,P3,89,2963
12255,20-12-2015,P3,73,2801
12256,21-12-2015,P3,92,2710
12257,22-12-2015,P3,68,2583
12258,23-12-2015,P3,62,2551
12259,24-12-2015,P3,97,2488
12260,25-12-2015,P3,68,2401
12261,26-12-2015,P3,65,2337
12262,27-12-2015,P3,69,2257
12263,28-12-2015,P3,92,2118
12264,29-12-2015,P3,53,2039
12265,30-12-2015,P3,76,1926
